DEPTH,BS,GR,DTCO,DTSM,MSFL,LLD,LLS,RHOB,SP,NPHI,DRHO
918.21,8.5,71.5744,110.9726,248.8915,1.6025,4.7507,4.1408,2.4483,147.1875,0.4017,-0.0012
918.3624,8.5,68.5282,110.4993,244.3323,1.8544,5.2194,4.5659,2.4564,146.875,0.4112,-0.0009
918.5148,8.5,64.8232,110.8,242.9661,2.4515,5.379,4.7117,2.4646,146.125,0.4129,-0.0004
918.6672,8.5,69.4779,111.1383,243.2526,5.7226,5.502,4.835,2.4695,146.25,0.4276,-0.0055
918.8196,8.5,74.6893,110.0781,240.0473,6.5759,5.6491,4.9736,2.4882,146.1875,0.4032,-0.0045
918.972,8.5,80.2985,108.853,230.278,5.4522,5.957,5.2407,2.4991,145.875,0.3657,-0.01
919.1244,8.5,77.3131,99.2749,219.6525,7.0433,6.5352,5.8281,2.521,146.5,0.3419,-0.0105
919.2768,8.5,69.9049,97.7871,212.7295,7.9321,7.3894,6.5803,2.5296,147.4375,0.3304,-0.0103
919.4292,8.5,61.6326,95.5643,208.6741,9.7748,9.2429,8.1863,2.5318,148.3125,0.3008,-0.001
919.5816,8.5,59.2808,95.7145,202.0662,12.0886,10.7515,9.5142,2.5152,148.375,0.2672,0.0013
919.734,8.5,56.6786,90.4627,194.7771,13.1885,12.1009,10.7188,2.5017,148.5625,0.2437,0.0031
919.8864,8.5,54.5921,86.4703,189.5526,14.9352,13.1158,11.621,2.5002,149.6875,0.2376,0.0059
920.0388,8.5,51.135,84.9101,178.3364,15.2754,13.968,12.3477,2.5021,149.6875,0.2325,0.0072
920.1912,8.5,52.09,82.8549,172.9027,13.6577,14.4622,12.7663,2.5073,150.625,0.2315,0.0046
920.3436,8.5,48.1238,81.8349,163.7257,12.9993,16.1407,14.2407,2.5132,151.5625,0.213,-0.0019
920.496,8.5,41.3727,80.7099,158.7379,10.7546,18.8599,16.4963,2.5195,152.3125,0.1806,-0.0036
920.6484,8.5,33.8743,78.8669,136.4053,48.5358,19.1328,16.6508,2.5017,152.1875,0.1479,-0.0002
920.8008,8.5,28.6615,84.755,132.9914,7.8843,15.777,13.8445,2.4677,152,0.1572,0.0089
920.9532,8.5,31.0891,75.6983,121.9366,8.231,10.4987,9.4944,2.4346,152,0.2354,0.0104
921.1056,8.5,39.0236,66.6415,93.7756,1.3685,7.3673,6.7784,2.4388,151.8125,0.3431,0.0179
921.258,8.5,53.4268,81.4249,92.8377,2.3169,6.1254,5.7056,2.4741,151.3125,0.413,0.0274
921.4104,8.5,62.5609,83.5101,160.8029,3.1992,5.6613,5.2975,2.5019,151.0625,0.4137,0.0243
921.5628,8.5,65.3416,86.043,162.5565,3.4413,5.9458,5.6789,2.5075,151.125,0.4079,0.0067
921.7152,8.5,59.4729,87.4585,170.621,2.9525,6.6035,6.4054,2.5169,150.6875,0.3845,0.001
921.8676,8.5,57.8358,89.2254,184.0535,6.8044,7.0576,6.949,2.5116,150.375,0.3827,-0.0034
922.02,8.5,58.864,94.0424,190.5059,6.4649,7.4305,7.3554,2.5192,149.5625,0.3338,-0.0027
922.1724,8.5,62.969,92.9737,193.4705,8.0689,7.896,7.7986,2.5222,150.8125,0.3244,-0.0079
922.3248,8.5,67.744,91.9494,196.3988,8.8394,8.0093,7.8402,2.541,151.125,0.297,-0.0107
922.4772,8.5,68.5824,91.6908,199.3271,6.2911,8.1762,7.9358,2.5573,151.125,0.2955,-0.012
922.6296,8.5,73.1473,91.7362,202.2553,5.2143,8.4399,8.0488,2.5734,151.625,0.3027,-0.0053
922.782,8.5,75.0402,91.141,205.1836,5.1427,8.9205,8.403,2.5693,152.1875,0.3134,-0.008
922.9344,8.5,76.518,89.6491,202.4581,6.2305,10.5007,9.6165,2.5695,152.375,0.3175,-0.0075
923.0868,8.5,71.7938,88.1752,201.0767,11.9354,12.0525,10.795,2.5629,152.625,0.2899,-0.0071
923.2392,8.5,65.819,87.1038,202.7601,16.818,13.601,11.9982,2.5633,152.8125,0.2596,-0.0018
923.3916,8.5,61.7627,85.769,201.4257,17.7875,14.5985,12.7831,2.5491,152.75,0.2326,-0.0071
923.544,8.5,62.1471,85.6208,202.97,11.561,15.402,13.4776,2.538,153.125,0.2259,-0.0076
923.6964,8.5,61.5235,84.8437,194.4115,14.2527,15.8265,13.8293,2.5302,153.75,0.2146,-0.009
923.8488,8.5,61.7947,84.4587,193.135,13.4459,15.9451,13.8501,2.5098,154.4375,0.2174,-0.0075
924.0012,8.5,57.5912,84.0439,185.655,14.4545,16.6282,14.4231,2.4933,154.5625,0.2292,-0.0048
924.1536,8.5,52.7467,83.4308,170.8031,9.6349,16.9166,14.7141,2.4663,156.3125,0.2407,-0.0013
924.306,8.5,48.9184,83.301,166.9577,12.2919,16.5246,14.4577,2.4701,157.375,0.2341,-0.0014
924.4584,8.5,50.3815,83.4946,164.7276,13.0313,15.8866,13.9229,2.5043,158.1875,0.2213,-0.0003
924.6108,8.5,59.9434,83.7299,161.0219,12.9379,14.6621,12.887,2.5541,157.8125,0.2301,0.0024
924.7632,8.5,69.4405,85.4024,161.4185,10.0223,12.5785,11.2475,2.5824,158.1875,0.2744,0.0007
924.9156,8.5,74.8976,85.9222,164.3571,8.3304,10.8434,9.8433,2.5667,159.3125,0.3121,-0.0062
925.068,8.5,71.65,87.7153,166.8314,4.1409,10.0715,9.1375,2.5214,160.5,0.3306,-0.0091
925.2204,8.5,68.9473,89.5106,169.8489,5.1115,9.744,8.8209,2.4394,161.9375,0.303,-0.0004
925.3728,8.5,61.1708,90.4714,171.0309,4.8301,9.5718,8.634,2.3651,163.3125,0.2734,0.0029
925.5252,8.5,58.3784,91.3907,176.4902,4.9726,9.6039,8.6851,2.3183,165.4375,0.2597,0.0067
925.6776,8.5,55.6376,92.3261,177.9939,4.8363,9.6389,8.7521,2.3263,166.3125,0.2587,0.0142
925.83,8.5,54.2994,92.9218,179.7003,4.6798,10.6719,9.6485,2.3679,167.375,0.2533,0.0281
925.9824,8.5,58.4421,92.7735,179.9171,5.3348,12.2743,11.1038,2.4128,166.9375,0.2502,0.0132
926.1348,8.5,58.2168,92.291,176.539,7.9772,14.215,12.7697,2.4609,167.1875,0.2556,0.0094
926.2872,8.5,62.9765,92.1287,176.3777,9.2673,16.6958,14.984,2.5019,166.5,0.2697,0.0068
926.4396,8.5,66.6234,91.3871,173.9792,9.5918,17.388,15.5965,2.4834,166.5,0.2952,-0.0055
926.592,8.5,69.1205,90.1961,169.8882,7.693,17.4426,15.5268,2.4461,166.5625,0.2733,-0.0087
926.7444,8.5,67.605,89.9368,169.0438,7.9696,16.6665,14.719,2.3922,168.25,0.2665,-0.006
926.8968,8.5,58.1945,90.1704,170.9041,8.3384,15.956,13.8158,2.3612,169.3125,0.2631,0.0019
927.0492,8.5,62.1908,90.2929,170.5436,7.7568,15.2184,12.8691,2.3703,170.375,0.3094,0.0055
927.2016,8.5,67.8014,90.7998,168.3272,7.5771,13.5582,11.4789,2.3942,170.375,0.319,0.0113
927.354,8.5,70.4027,91.731,170.1772,6.1656,12.3927,10.5428,2.3806,171.1875,0.2961,0.0073
927.5064,8.5,60.697,92.8588,170.5125,4.8197,12.4231,10.6532,2.3587,172.0625,0.281,0.0018
927.6588,8.5,52.0974,93.3289,171.1302,4.5855,13.0632,11.1563,2.346,173.75,0.2952,-0.0075
927.8112,8.5,46.7079,93.4064,168.3594,5.986,14.1098,11.9714,2.3599,175.25,0.2982,-0.0059
927.9636,8.5,43.7407,93.9944,168.9618,5.3155,15.4885,13.2184,2.3425,177.1875,0.2774,0.0028
928.116,8.5,41.6931,93.8946,171.8998,6.5927,16.1935,13.8388,2.3127,178.0625,0.2366,0.0066
928.2684,8.5,39.1946,93.8657,171.5324,5.9197,16.0138,13.6562,2.298,177.375,0.2247,0.0128
928.4208,8.5,37.6866,93.6608,170.8423,5.6355,16.4305,13.8405,2.2936,177.8125,0.2219,0.0135
928.5732,8.5,34.3349,93.0914,168.2238,5.6102,16.5515,13.6887,2.2976,178.1875,0.2325,0.0118
928.7256,8.5,36.0909,92.4738,167.1242,4.8783,16.3834,13.384,2.3022,178.1875,0.2467,-0.0021
928.878,8.5,37.764,92.3349,164.9837,4.283,16.9879,13.7428,2.3105,178.9375,0.261,-0.0112
929.0304,8.5,40.7035,90.674,164.4215,4.257,17.9102,14.3776,2.3284,178.5,0.2662,-0.0204
929.1828,8.5,42.0685,90.1521,164.0299,6.4649,19.3744,15.3481,2.3467,179.25,0.2421,-0.0146
929.3352,8.5,41.6199,90.5948,163.513,7.0492,21.457,16.8479,2.3717,179.5,0.2206,-0.0045
929.4876,8.5,40.7969,89.0064,160.256,7.4514,23.7124,18.6419,2.3757,179.25,0.2135,0.0097
929.64,8.5,39.1533,88.5312,159.1545,7.4729,24.8061,19.4743,2.3879,179.6875,0.2232,0.031
929.7924,8.5,40.9302,88.5765,158.8884,7.8783,25.6794,19.7121,2.4025,179.875,0.2512,0.0493
929.9448,8.5,42.4384,87.8224,158.2882,8.3757,25.7083,19.2682,2.3889,180.625,0.2729,0.0378
930.0972,8.5,42.7247,88.327,156.0633,6.7149,25.0745,18.7159,2.3631,181.125,0.2824,0.0134
930.2496,8.5,40.9511,88.4829,155.6755,4.4956,24.0121,18.191,2.342,181.3125,0.2598,-0.0008
930.402,8.5,41.3684,88.3726,154.2528,4.5361,22.0376,17.0022,2.3137,181.6875,0.2503,-0.0142
930.5544,8.5,42.8468,89.6734,153.6727,4.7618,21.0994,16.2058,2.2861,181.5,0.2486,-0.0184
930.7068,8.5,42.2942,91.0972,155.4029,4.7834,20.6145,15.6485,2.2748,183.25,0.249,-0.0131
930.8592,8.5,39.8689,89.6652,156.1245,4.8537,20.2819,15.2137,2.2679,182.8125,0.2451,-0.0033
931.0116,8.5,38.7923,90.9611,158.334,5.0051,20.4262,15.1349,2.2802,182.25,0.2369,0.0096
931.164,8.5,38.1106,91.0409,159.1865,5.0133,22.8958,16.6902,2.3138,182,0.2236,0.0207
931.3164,8.5,37.5227,89.4126,161.0162,5.3536,27.5223,19.5695,2.3812,181.75,0.1863,0.0148
931.4688,8.5,32.2708,88.5473,160.3162,11.273,34.6986,23.7017,2.4609,181.3125,0.1475,0.0119
931.6212,8.5,29.0078,87.4411,160.6338,13.3757,46.5627,29.8811,2.5169,181,0.1143,0.0071
931.7736,8.5,25.9214,85.4369,156.02,10.0834,58.2403,34.8378,2.5022,180.5625,0.0999,-0.0028
931.926,8.5,24.0147,81.9109,156.1876,10.9956,51.8164,30.1339,2.4677,180.125,0.098,-0.0055
932.0784,8.5,23.4686,80.8988,151.404,9.8638,41.2401,24.1166,2.4449,180.25,0.1071,0.0068
932.2308,8.5,22.297,79.1974,149.0015,9.6096,35.4823,21.2532,2.4199,180.375,0.1195,0.0133
932.3832,8.5,25.0824,78.7151,148.1853,8.2164,31.2005,19.1159,2.4204,180.0625,0.1234,0.0171
932.5356,8.5,24.8051,76.1367,150.0787,6.8864,28.5469,17.7929,2.4318,179.6875,0.1233,0.0138
932.688,8.5,24.9607,76.6969,150.1212,7.5627,27.8418,17.6529,2.4509,179.5625,0.1179,0.0046
932.8404,8.5,23.1913,78.4045,149.042,6.8991,27.8057,17.912,2.4608,180.25,0.119,-0.0096
932.9928,8.5,24.1511,80.0315,152.534,5.3146,27.587,17.8963,2.4537,179.875,0.1229,-0.0184
933.1452,8.5,25.902,80.6892,156.775,7.1998,27.7052,18.0604,2.4426,179.25,0.1235,-0.0164
933.2976,8.5,24.81,82.2945,169.6519,5.8856,28.2997,18.4734,2.4322,178.875,0.1123,-0.0087
933.45,8.5,22.7588,82.5116,175.1511,6.5149,28.5998,18.8262,2.4227,178.3125,0.1026,0.0033
933.6024,8.5,22.0239,82.8388,177.7375,6.864,28.501,19.0469,2.423,178.125,0.1025,0.012
933.7548,8.5,23.5254,82.9519,175.9748,7.8838,28.2293,19.3253,2.431,177.5625,0.1073,0.0224
933.9072,8.5,23.4752,82.9436,176.1905,6.4513,27.5342,19.2536,2.4464,176.0625,0.1203,0.0152
934.0596,8.5,22.4464,81.8237,173.2752,7.2014,26.017,18.46,2.4624,175,0.1235,0.0075
934.212,8.5,25.307,80.9208,180.002,8.1206,24.5876,17.5562,2.462,174.4375,0.1316,-0.0021
934.3644,8.5,26.3313,80.2791,164.7677,6.646,23.4925,16.8595,2.4456,174.3125,0.1252,-0.0028
934.5168,8.5,29.2203,80.5026,187.6205,6.7756,21.0664,15.3337,2.4133,173.125,0.126,-0.0046
934.6692,8.5,27.2818,82.0462,184.6525,10.2561,19.1699,14.1866,2.3803,172.5,0.1502,-0.0006
934.8216,8.5,27.9449,84.2459,187.3152,3.903,19.8055,14.8344,2.3449,172,0.1805,0.0069
934.974,8.5,24.0271,91.1738,188.7593,4.2108,21.6962,16.3479,2.3207,171.4375,0.2094,0.0143
935.1264,8.5,22.282,94.5703,196.3893,3.9908,24.4596,18.4172,2.3081,170.375,0.2078,0.0127
935.2788,8.5,21.3311,96.1106,199.8479,6.0734,31.1274,23.8745,2.3279,169.9375,0.2149,0.0115
935.4312,8.5,21.772,97.9009,198.1201,4.0348,33.2414,26.5221,2.331,168.9375,0.2096,0.0002
935.5836,8.5,22.7315,99.8584,204.2077,4.1547,30.7035,24.9113,2.3564,167.8125,0.1971,-0.0084
935.736,8.5,22.0452,100.8228,212.6969,4.6935,27.1107,21.9063,2.3706,167,0.1608,-0.0161
935.8884,8.5,22.7801,100.4375,211.4583,6.0997,24.4602,19.5497,2.4135,165.5625,0.1336,-0.0114
936.0408,8.5,22.9121,101.0594,208.4369,7.8765,24.0621,18.8107,2.4271,164.0625,0.1135,-0.0031
936.1932,8.5,23.1927,101.5358,166.871,7.0374,27.9309,21.1102,2.4476,162.5,0.0953,0.0142
936.3456,8.5,24.2215,94.8517,156.8087,12.3513,30.9542,23.53,2.4868,161.5,0.0843,0.0455
936.498,8.5,28.8509,91.3852,154.4982,52.9543,25.5551,21.2308,2.5355,160.3125,0.1351,0.0648
936.6504,8.5,39.6307,87.3342,150.0689,11.6517,22.3409,19.9587,2.5413,158.125,0.2188,0.0514
936.8028,8.5,53.8869,83.2401,144.1475,6.017,21.0911,20.0147,2.5428,155.3125,0.2501,0.0296
936.9552,8.5,61.8158,83.0083,144.4942,11.3095,15.4035,14.9155,2.5417,153.5625,0.216,0.0143
937.1076,8.5,67.2759,84.2078,146.4745,23.3869,11.4347,11.3912,2.5327,152.0625,0.2101,0.004
937.26,8.5,74.9352,87.5203,151.5986,4.5249,9.2595,9.523,2.5109,150.9375,0.2463,0.0032
937.4124,8.5,84.6353,88.1036,152.8477,5.949,7.1171,7.5755,2.4994,149.6875,0.2996,0.0108
937.5648,8.5,94.8188,88.8155,165.5365,6.4353,6.3082,6.7833,2.5205,148.875,0.2753,0.0228
937.7172,8.5,98.7958,90.414,178.3409,8.3662,6.5984,7.1187,2.5358,148.1875,0.2657,0.0165
937.8696,8.5,97.0016,92.4817,187.6811,8.6394,7.1518,7.7543,2.5474,147.875,0.2548,0.0129
938.022,8.5,92.8981,94.1641,191.4482,8.2184,7.6406,8.2966,2.5384,147.25,0.2711,0.0013
938.1744,8.5,90.8148,95.6971,195.9256,7.3076,7.7531,8.4498,2.515,147.4375,0.2885,-0.0082
938.3268,8.5,92.0588,97.0779,200.1925,7.2401,7.7772,8.4427,2.4959,147.75,0.3049,-0.0105
938.4792,8.5,94.2281,97.7387,201.1187,7.1464,8.1395,8.6965,2.4879,147.4375,0.299,-0.0053
938.6316,8.5,87.5568,96.9918,199.7208,7.237,9.0006,9.3953,2.4805,147.6875,0.2634,0.0035
938.784,8.5,80.7584,94.1508,189.1754,8.1489,10.4845,10.6153,2.4606,148.5625,0.2178,0.0104
938.9364,8.5,67.4586,92.3534,183.6829,8.0113,12.4944,12.2848,2.4517,149.75,0.1913,0.0216
939.0888,8.5,61.1853,90.6946,179.1192,6.4108,13.4551,12.9745,2.4431,150.5,0.1925,0.0195
939.2412,8.5,53.2578,90.1569,170.1775,5.4417,13.5247,12.7866,2.4435,151.625,0.1976,0.0161
939.3936,8.5,53.9301,89.6901,166.3999,5.8784,12.7941,11.8984,2.4231,152.4375,0.215,0.0061
939.546,8.5,54.6761,89.2276,158.2234,6.4562,12.012,11.1522,2.406,152.625,0.2169,0.0023
939.6984,8.5,58.0623,87.9126,154.7336,6.336,12.2434,11.2265,2.3935,152.4375,0.2079,-0.0017
939.8508,8.5,57.9326,86.1366,151.6761,7.9283,13.3823,12.1511,2.4034,152.625,0.1907,0.0025
940.0032,8.5,58.5457,85.4971,149.9379,8.4344,15.2871,13.9052,2.4116,152.5625,0.1792,0.0089
940.1556,8.5,67.6865,84.4011,148.9185,10.5355,18.9517,17.241,2.4414,152.625,0.1699,0.0257
940.308,8.5,77.7755,82.5562,146.741,19.1486,20.5585,18.8838,2.4639,152.0625,0.1663,0.0312
940.4604,8.5,83.4669,81.9008,146.02,25.4941,20.9627,19.6097,2.4925,151,0.1673,0.0267
940.6128,8.5,84.1643,81.1643,143.0468,11.0432,20.5355,19.5672,2.5041,150.875,0.185,0.011
940.7652,8.5,78.1615,80.2728,144.3717,8.9355,18.1929,17.6563,2.5058,150,0.1899,0.0057
940.9176,8.5,77.3097,79.8625,137.2491,13.0858,15.899,15.3721,2.4962,149.375,0.1947,0.001
941.07,8.5,79.3407,79.7286,140.0363,14.596,14.5569,14.0237,2.4672,148.3125,0.2085,-0.0026
941.2224,8.5,83.5846,80.471,140.2453,11.5726,13.4771,12.9982,2.4337,148.4375,0.2203,-0.0005
941.3748,8.5,86.6728,82.3168,140.8435,10.267,12.5771,12.0371,2.4085,148.5,0.2373,-0.0015
941.5272,8.5,84.9131,83.1602,144.237,8.5004,12.3007,11.7576,2.3946,148.6875,0.228,-0.0016
941.6796,8.5,84.5036,84.9635,146.4393,8.1984,12.149,11.5911,2.4124,148.625,0.2365,-0.0012
941.832,8.5,78.3142,86.0371,149.6823,8.9133,11.8859,11.3894,2.4184,147.875,0.2372,-0.007
941.9844,8.5,79.3425,86.3443,152.1127,7.2965,11.9239,11.4613,2.4303,147.5,0.2462,-0.0131
942.1368,8.5,77.1452,86.4173,154.1138,10.6315,12.0139,11.5562,2.4336,146.875,0.238,-0.0109
942.2892,8.5,81.6859,86.2834,155.3246,11.9079,11.9464,11.5375,2.4306,146.5625,0.2127,-0.0122
942.4416,8.5,79.1888,85.9748,154.3542,12.7716,11.6372,11.2596,2.4218,145.5625,0.2026,-0.0097
942.594,8.5,86.5731,85.6893,157.7604,11.4796,11.3003,10.9136,2.4282,145.25,0.2041,-0.002
942.7464,8.5,97.7663,85.2728,162.882,10.0895,10.9068,10.5996,2.4393,145.375,0.2297,-0.0002
942.8988,8.5,105.9919,84.7335,152.7846,14.7469,10.2888,9.9479,2.4547,144.9375,0.2395,0.0044
943.0512,8.5,108.8585,84.4745,161.8505,8.8556,9.8731,9.5417,2.4625,144.8125,0.2531,0.003
943.2036,8.5,101.7437,84.7143,160.7852,9.7479,9.9545,9.6004,2.4425,144.6875,0.2582,-0.004
943.356,8.5,99.0659,84.2043,158.0749,9.342,10.0695,9.6594,2.4424,143.875,0.2476,-0.0087
943.5084,8.5,90.7234,84.0959,153.8166,11.6111,10.2179,9.7379,2.4497,143.6875,0.236,-0.0063
943.6608,8.5,90.8431,83.5684,153.0149,13.7322,10.7228,10.1593,2.4505,143.3125,0.2288,-0.0052
943.8132,8.5,91.7973,83.2589,152.9473,12.3809,11.2971,10.6644,2.4413,143,0.2392,0.001
943.9656,8.5,102.8902,83.2541,151.5686,15.2742,10.6168,10.0132,2.4427,143.0625,0.2403,0.0029
944.118,8.5,102.0878,83.2576,153.0601,13.8466,9.9699,9.298,2.4635,142.8125,0.2444,0.0009
944.2704,8.5,101.5249,83.4061,153.4344,10.6586,9.7388,9.0618,2.4886,143,0.2502,0.001
944.4228,8.5,92.0488,83.1309,152.8882,8.55,9.0355,8.4295,2.4909,142,0.2585,-0.0058
944.5752,8.5,93.3111,82.4588,152.6215,10.7352,8.906,8.2481,2.4886,141.8125,0.2519,-0.0133
944.7276,8.5,90.7502,82.5223,154.8057,8.3704,9.9082,9.0864,2.4832,141.375,0.2328,-0.0152
944.88,8.5,92.8513,82.4243,151.8124,16.4239,10.3563,9.4858,2.482,140.6875,0.2326,-0.0063
945.0324,8.5,92.1518,82.4195,153.4557,10.0758,10.5551,9.6413,2.4678,141.875,0.2244,-0.0033
945.1848,8.5,97.7125,82.013,155.9085,13.8282,10.2295,9.4597,2.47,142.0625,0.2416,0.0073
945.3372,8.5,99.3041,82.1832,156.6854,10.18,9.0656,8.5264,2.464,142.1875,0.239,0.0086
945.4896,8.5,101.8976,81.5147,156.4432,8.9883,7.4507,7.0154,2.4589,142.1875,0.2634,0.0054
945.642,8.5,98.5241,81.7466,157.6171,5.9124,6.1828,5.7847,2.4471,142,0.2676,0.0026
945.7944,8.5,98.928,82.3793,162.5896,4.6094,5.3126,4.9926,2.4075,142.5,0.2819,0.0003
945.9468,8.5,98.5185,86.8123,164.2803,4.3065,4.6337,4.3641,2.3817,142.5625,0.2709,-0.0049
946.0992,8.5,100.1379,87.2955,166.969,4.524,4.3383,4.0889,2.3644,142.5625,0.2636,-0.0045
946.2516,8.5,99.5687,88.967,171.4855,4.9312,4.3668,4.1223,2.3768,142.625,0.2611,0.0026
946.404,8.5,100.7788,90.6158,176.0306,4.2442,4.41,4.1562,2.3647,142.5625,0.2674,0.0052
946.5564,8.5,101.2521,92.2585,180.2612,4.2711,4.4164,4.1791,2.3581,142.6875,0.2809,0.0079
946.7088,8.5,102.5558,93.4248,181.8195,4.5288,4.6005,4.3259,2.358,142.875,0.2772,0.0095
946.8612,8.5,97.9172,93.93,183.3055,4.6062,4.6945,4.4263,2.3634,142.9375,0.2685,0.0076
947.0136,8.5,97.3493,93.8696,185.9261,4.7344,4.9142,4.6078,2.3726,143.5625,0.2559,0.0071
947.166,8.5,96.3776,93.8482,186.9002,5.2648,5.3273,4.9487,2.3803,143.5625,0.2476,0.0003
947.3184,8.5,100.2516,93.3759,183.8163,6.5491,5.689,5.2288,2.383,143.8125,0.2447,-0.0073
947.4708,8.5,99.3693,93.1061,183.1594,7.0316,6.1567,5.6332,2.3988,143,0.2553,-0.0072
947.6232,8.5,98.2773,92.6954,182.2335,7.1222,6.6731,6.1821,2.3925,143.5,0.253,-0.0052
947.7756,8.5,94.7964,92.1618,180.5389,7.6268,6.8748,6.3535,2.4018,144.4375,0.2456,-0.0024
947.928,8.5,93.6253,91.7356,179.4381,7.2432,6.7568,6.2193,2.4125,145.9375,0.2385,0.0054
948.0804,8.5,98.6267,91.7209,178.9822,6.6922,6.7227,6.139,2.4454,146.0625,0.2455,0.0079
948.2328,8.5,97.021,91.9072,176.6978,5.2175,6.6347,6.0166,2.4354,145.5625,0.2631,0.0055
948.3852,8.5,95.7583,92.6738,177.5754,6.1319,6.465,5.8445,2.4109,146.625,0.2527,0.0047
948.5376,8.5,91.5169,94.4627,178.0394,5.6431,6.5433,5.9331,2.3772,146.5,0.2451,0.0038
948.69,8.5,99.8435,95.6304,179.7674,5.8346,6.5829,5.9367,2.3637,146.875,0.2376,-0.0012
948.8424,8.5,98.7682,96.1158,174.3015,6.1633,6.3613,5.758,2.3621,146.3125,0.2503,0.0015
948.9948,8.5,98.1624,96.6988,175.7648,4.8833,6.1839,5.6026,2.346,146.875,0.2673,0.007
949.1472,8.5,92.6299,96.8395,179.4435,4.7659,6.1649,5.596,2.3244,146.5,0.2681,0.0059
949.2996,8.5,96.961,96.385,189.626,4.6328,6.3877,5.8729,2.3238,147.25,0.2533,0.0077
949.452,8.5,93.4676,95.341,189.8223,5.7207,6.871,6.3349,2.3567,147.375,0.2312,0.014
949.6044,8.5,95.451,94.0916,187.7337,6.2375,7.4678,6.837,2.4035,146.9375,0.2337,0.0261
949.7568,8.5,92.258,91.9512,185.6451,6.2793,8.1209,7.415,2.4319,147.125,0.2421,0.0155
949.9092,8.5,97.3718,89.5557,179.5058,7.8654,8.177,7.4942,2.4524,145.75,0.2433,0.0168
950.0616,8.5,100.0825,87.9193,181.4558,8.2871,8.1163,7.4246,2.4574,145,0.2317,0.0094
950.214,8.5,105.6133,87.435,178.1378,6.9733,8.1461,7.4375,2.4582,144.8125,0.2206,0.0074
950.3664,8.5,111.3464,85.8592,169.5965,9.8622,7.9109,7.2486,2.4561,145.125,0.2254,0.0061
950.5188,8.5,115.1356,85.2823,162.062,7.8654,7.8835,7.2092,2.4582,145.625,0.2271,0.0112
950.6712,8.5,109.4222,85.0368,163.7602,7.2075,7.8391,7.1705,2.449,145.5625,0.2412,0.006
950.8236,8.5,107.1017,84.5102,161.7884,7.672,7.4184,6.8224,2.4579,145.875,0.2489,0.0048
950.976,8.5,101.1297,84.6451,160.9119,7.7407,7.4896,6.8715,2.4596,145.75,0.2594,0.0065
951.1284,8.5,102.8866,85.2162,158.8102,7.0597,7.4121,6.8338,2.4442,145.0625,0.2434,0.0043
951.2808,8.5,95.3731,85.0209,155.002,7.7836,7.155,6.6087,2.4196,144.875,0.2241,-0.0009
951.4332,8.5,89.7736,84.9687,161.5561,6.1678,7.3549,6.7798,2.4076,145.1875,0.1987,0.001
951.5856,8.5,80.9058,86.0713,160.017,5.1359,7.0417,6.4239,2.4106,144.875,0.2013,0.009
951.738,8.5,79.73,88.1577,162.1574,5.3757,6.0991,5.5764,2.4001,144.625,0.2245,0.0142
951.8904,8.5,77.3622,89.7953,164.0607,3.8446,5.1254,4.7016,2.3998,144,0.2616,0.0198
952.0428,8.5,86.1111,92.228,163.3892,3.216,4.3417,3.9979,2.4079,143.4375,0.3274,0.0168
952.1952,8.5,90.0612,93.4706,164.9382,2.933,3.744,3.4957,2.4216,143.0625,0.359,0.0125
952.3476,8.5,94.7379,94.3129,167.9042,3.2296,3.658,3.3854,2.434,143.3125,0.3655,0.0084
952.5,8.5,93.6459,95.9004,177.5658,3.6355,3.8224,3.5001,2.4132,143,0.3147,-0.0015
952.6524,8.5,92.7721,96.1019,192.6652,4.0367,4.0914,3.7167,2.4026,142.5625,0.2916,-0.008
952.8048,8.5,91.6228,96.2361,195.7477,4.2261,4.1758,3.7882,2.4006,142.125,0.2717,-0.0058
952.9572,8.5,91.4694,96.2084,196.0307,4.3884,3.9443,3.5897,2.4161,142.25,0.2927,-0.0008
953.1096,8.5,88.3315,95.9523,198.7549,3.6281,3.8007,3.4917,2.414,142.125,0.2876,0.0006
953.262,8.5,88.4216,94.1162,196.8999,3.7567,3.9639,3.626,2.4204,141.6875,0.2882,0.0035
953.4144,8.5,82.2959,91.6935,192.927,4.817,4.654,4.2,2.4438,142.125,0.2588,0.0062
953.5668,8.5,74.1205,89.9911,181.3943,9.1337,5.5404,4.9059,2.4927,141.8125,0.2564,0.0044
953.7192,8.5,67.1469,89.7513,181.0673,6.3147,5.8942,5.2216,2.5151,141.8125,0.2804,0.006
953.8716,8.5,64.814,89.9581,176.7238,6.2042,5.3836,4.8134,2.5037,141,0.3084,0.0054
954.024,8.5,69.3313,90.8345,179.7142,4.351,4.4716,4.0364,2.4685,140.25,0.3349,-0.0008
954.1764,8.5,75.6224,91.4038,179.1836,3.9739,3.6438,3.3551,2.4521,140.8125,0.3503,-0.0043
954.3288,8.5,80.0496,91.6385,184.1228,3.9048,3.4349,3.1633,2.4533,140.9375,0.3582,0.0023
954.4812,8.5,85.2085,92.0372,183.6176,4.1121,3.3736,3.0896,2.4523,140.75,0.3539,0.0081
954.6336,8.5,84.253,92.8673,187.3846,3.6784,3.3289,3.0563,2.4387,141.25,0.3271,0.0056
954.786,8.5,87.875,93.405,188.412,3.5629,3.2182,2.9514,2.4217,142.3125,0.3244,0.0023
